Timestamp,X_a,Y_a,Z_a,X_g,Y_g,Z_g,Activity
1.125,0.2518366,9.826327,-0.16,-0.003543507,-0.002222222,-0.003563588,0.0
1.15,0.2510528,9.83,-0.1410528,-0.00195879,-0.003201617,-0.002222222,0.0
1.175,0.2415635,9.823127,-0.1478176,0.0009103672,-0.0002007439,0.0004551836,0.0
1.2,0.2527313,9.82,-0.1672687,0.000852566,0.002816243,0.002351495,0.0
1.22,0.25083735,9.8344715,-0.18810605,-0.0021296875,0.0036324175000000004,0.001731303,0.0
1.225,0.2489434,9.848943,-0.2089434,-0.005111941,0.004448592,0.001111111,0.0
1.25,0.2444012,9.811198,-0.1955988,-0.002561611,0.005812796,-0.0002572407,0.0
1.275,0.26,9.84419,-0.1816192,-0.005185852,0.003705037,0.001480815,0.0
1.3,0.25,9.858978,-0.16,-0.005716765,0.0007886921,0.002222222,0.0
1.32,0.2313153,9.859489,-0.17815765,-0.0039694935,0.0018891980500000002,0.002585907,0.0
1.325,0.2126306,9.86,-0.1963153,-0.002222222,0.002989704,0.002949592,0.0
1.35,0.2343899,9.82244,-0.1743899,-0.0001684019,0.008675637,0.004444444,0.0
1.375,0.2999394,9.84,-0.1500202,-0.003291618,0.008888889,0.007023132,0.0
1.4,0.2993363,9.857749,-0.1622511,-0.00158666,0.002702264,0.003017799,0.0
1.42,0.2398872,9.8486555,-0.16021315,-0.0014434345000000001,0.0027734935,0.004042372,0.0
1.425,0.1804381,9.839562,-0.1581752,-0.001300209,0.002844723,0.005066945,0.0
1.45,0.2543889,9.86,-0.1556111,0.0006442005,0.01555556,0.006900122,0.0
1.475,0.3441188,9.81,-0.1605939,-0.0007719206,0.01220351,0.006647959,0.0
1.5,0.3127573,9.839853,-0.1826103,-0.003968368,0.004762361,0.004127326,0.0
1.52,0.27854135,9.842089,-0.17495605,-0.004664019,0.005044555,0.004841441,0.0
1.525,0.2443254,9.844325,-0.1673018,-0.00535967,0.005326749,0.005555556,0.0
1.55,0.3024647,9.833479,-0.2020282,-0.005555556,0.01816594,0.006037522,0.0
1.575,0.3514699,9.83853,-0.1714699,-0.00687614,0.007326959,0.00375228,0.0
1.6,0.3114509,9.841451,-0.1394005,-0.008543415,-0.005275446,-0.0008310021,0.0
1.62,0.2715868,9.849864,-0.13470025000000002,-0.0078039655,-0.006526611999999999,-0.0026377230499999996,0.0
1.625,0.2317227,9.858277,-0.13,-0.007064516,-0.007777778,-0.004444444,0.0
1.65,0.2554511,9.866353,-0.1145489,-0.005825189,-0.003322474,-0.003333333,0.0
1.675,0.2988013,9.82824,-0.1082397,-0.003150661,-0.008987764,-0.004261772,0.0
1.7,0.2643063,9.835694,-0.09430635,0.0004105748,-0.01222222,-0.003840562,0.0
1.72,0.2538136,9.832847000000001,-0.10340782500000001,0.0020235119000000003,-0.0097642945,-0.003906799,0.0
1.725,0.2433209,9.83,-0.1125093,0.003636449,-0.007306369,-0.003973036,0.0
1.75,0.291759,9.84,-0.1207202,0.00586928,-0.004928107,-0.005241831,0.0
1.775,0.2799513,9.838293,-0.1266829,0.007693608,-0.006019722,-0.01028139,0.0
1.8,0.3316754,9.812775,-0.1572251,0.008995809,-0.009390984,-0.01121803,0.0
1.82,0.31899754999999996,9.8345475,-0.14097310000000002,0.0100534595,-0.013799057,-0.012831235,0.0
1.825,0.3063197,9.85632,-0.1247211,0.01111111,-0.01820713,-0.01444444,0.0
1.85,0.2471119,9.846267,-0.15,0.01054527,-0.02472737,-0.01610768,0.0
1.875,0.2101553,9.871907,-0.1398447,0.01636913,-0.02081357,-0.01666667,0.0
1.9,0.1963416,9.765447,-0.1708944,0.0183924,-0.01962165,-0.01716315,0.0
1.92,0.2231708,9.827723500000001,-0.17934034999999998,0.016642155,-0.015150205,-0.016359355,0.0
1.925,0.25,9.89,-0.1877863,0.01489191,-0.01067876,-0.01555556,0.0
1.95,0.2833235,9.862235,-0.1966765,0.01555556,-0.01137533,-0.01581977,0.0
1.975,0.3458011,9.762597,-0.19,0.01722299,-0.01916782,-0.0183341,0.0
2.0,0.3750609,9.85747,-0.1800406,0.01491703,-0.03330807,-0.02650072,0.0
2.02,0.29119134999999996,9.855467,-0.1717525,0.016554965,-0.041513605,-0.030057459999999998,0.0
2.025,0.2073218,9.853464,-0.1634644,0.0181929,-0.04971914,-0.0336142,0.0
2.05,0.1285755,9.828575,-0.2157123,0.02094873,-0.04881882,-0.02888889,0.0
2.075,0.2229191,9.862919,-0.2043064,0.01945649,-0.03646141,-0.0235145,0.0
2.1,0.2427898,9.88279,-0.1803864,0.01666667,-0.04396285,-0.02491973,0.0
2.12,0.1895053,9.859762499999999,-0.18856085,0.01697479,-0.048956215,-0.028570975000000002,0.0
2.125,0.1362208,9.836735,-0.1967353,0.01728291,-0.05394958,-0.03222222,0.0
2.15,0.1248796,9.839066,-0.1858133,0.02133806,-0.04464777,-0.02820805,0.0
2.175,0.14,9.832755,-0.1985031,0.02290034,-0.02888889,-0.02092323,0.0
2.2,0.1525241,9.847668,-0.1574759,0.02743579,-0.02905988,-0.01602562,0.0
2.22,0.1542859,9.8432525,-0.18420395,0.03016379,-0.029415925,-0.018126825,0.0
2.225,0.1560477,9.838837,-0.210932,0.03289179,-0.02977197,-0.02022803,0.0
2.25,0.1489856,9.817246,-0.1929348,0.03555556,-0.02680876,-0.01941978,0.0
2.275,0.2075497,9.841109,-0.2531126,0.04222222,-0.01777778,-0.01959267,0.0
2.3,0.198698,9.826524,-0.231302,0.04418342,-0.02202587,-0.01980365,0.0
2.32,0.21590145,9.8263365,-0.23757640000000002,0.04776861,-0.027845534999999998,-0.022436909999999997,0.0
2.325,0.2331049,9.826149,-0.2438508,0.0513538,-0.0336652,-0.02507017,0.0
2.35,0.2863789,9.822414,-0.3143965,0.05036568,-0.04709664,-0.03248744,0.0
2.375,0.411549,9.835353,-0.37,0.04238307,-0.0827633,-0.04519012,0.0
2.4,0.4075401,9.86508,-0.3475401,0.0419155,-0.1330923,-0.05394678,0.0
2.42,0.43227930000000003,9.8495585,-0.34069585,0.03817997,-0.17715815000000001,-0.06233247,0.0
2.425,0.4570185,9.834037,-0.3338516,0.03444444,-0.221224,-0.07071816,0.0
2.45,0.3719887,9.818597,-0.2990057,0.03,-0.2847102,-0.08367152,0.0
2.475,0.1170125,9.78,-0.3573166,0.03744268,-0.3663492,-0.09522045,0.0
2.5,-0.1649827,9.927493,-0.3050096,0.02852011,-0.3715206,-0.1006657,0.0
2.52,-0.4003221,9.930475000000001,-0.29642015,0.02492428,-0.31705215,-0.09665723500000001,0.0
2.525,-0.6356615,9.933457,-0.2878307,0.02132845,-0.2625837,-0.09264877,0.0
2.55,-0.6610618,9.858938,-0.3152654,0.01772548,-0.177501,-0.06989541,0.0
2.575,-0.44647,9.871691,-0.4550737,0.01871905,-0.01377458,-0.0229111,0.0
2.6,-0.2040511,9.886127,-0.512253,0.01444444,0.04428385,0.002115159,0.0
2.62,-0.074001225,9.871784,-0.5198471499999999,0.021058605,0.051764635,0.00076942445,0.0
2.625,0.05604865,9.857441,-0.5274413,0.02767277,0.05924542,-0.0005763101,0.0
2.65,0.005242527,9.70194,-0.4957276,0.03472188,0.04328732,-0.01407361,0.0
2.675,-0.06450474,9.744802,-0.4078219,0.01888548,0.02953675,-0.04241025,0.0
2.7,-0.3149039,10.09904,-0.3536538,-0.00825707,0.03936818,-0.04838781,0.0
2.72,-0.47879775,10.093175,-0.3481727,-0.018874534999999998,0.07362399,-0.026924129,0.0
2.725,-0.6426916,10.08731,-0.3426916,-0.029492,0.1078798,-0.005460448,0.0
2.75,-0.5834699,10.04453,-0.2812618,-0.03444444,0.1749815,0.02745871,0.0
2.775,-0.1800284,10.0153,-0.2952958,-0.0334878,0.2967114,0.06507724,0.0
2.8,0.07672757,9.933272,-0.32,-0.03553315,0.3145117,0.05947806,0.0
2.82,0.013398464999999998,9.9631585,-0.26731835000000004,-0.042175495,0.29364565,0.05987746,0.0
2.825,-0.04993064,9.993045,-0.2146367,-0.04881784,0.2727796,0.06027686,0.0
2.85,-0.05643757,10.07839,-0.1541953,-0.05888889,0.259748,0.06936813,0.0
2.875,0.3011696,9.908237,-0.2676441,-0.0785617,0.2196084,0.08189545,0.0
2.9,0.3079026,9.572684,-0.07370768,-0.1252925,0.1503837,0.07185306,0.0
2.92,0.13223485000000001,9.2928005,0.11788841,-0.24310500000000002,0.10291565500000001,0.05991034,0.0
2.925,-0.0434329,9.012917,0.3094845,-0.3609175,0.05544761,0.04796762,0.0
2.95,-0.3085675,9.535716,0.6133288,-0.487837,0.06760883,0.05746094,0.0
2.975,-0.3312335,9.29242,0.7007758,-0.681022,0.1897511,0.06507616,0.0
3.0,-0.02046145,9.223041,0.8852071,-0.7858917,0.2699677,0.04148242,0.0
3.02,0.321422275,9.245694,0.9305953499999999,-0.8564261,0.2693036,0.016354933,0.0
3.025,0.663306,9.268347,0.9759836,-0.9269605,0.2686395,-0.008772554,0.0
3.05,0.5613138,8.886916,1.158796,-0.9864239,0.2043079,-0.03157213,0.0
3.075,0.2371094,8.97914,1.507656,-1.161566,0.08590071,-0.07952594,0.0
3.1,0.1667357,9.213886,1.763057,-1.233948,0.04884403,-0.06884963,0.0
3.12,0.116062955,9.1081135,1.8538695,-1.274169,0.033615175,-0.05458378,0.0
3.125,0.06539021,9.002341,1.944682,-1.31439,0.01838632,-0.04031793,0.0
3.15,0.1548038,8.974961,2.064647,-1.350885,0.007444704,-0.02466822,0.0
3.175,0.0875692,8.961436,2.323149,-1.401899,-0.009838483,-0.002040288,0.0
3.2,0.09808215,9.094657,2.403425,-1.424007,-0.003368415,0.01393685,0.0
3.22,0.208240225,8.929428,2.483812,-1.4297815,-0.0098013775,0.021066515,0.0
3.225,0.3183983,8.764199,2.564199,-1.435556,-0.01623434,0.02819618,0.0
3.25,0.5508544,8.796769,2.839025,-1.429846,-0.04569111,0.01588282,0.0
3.275,1.009069,8.969915,2.960085,-1.388228,-0.1550846,-0.04051021,0.0
3.3,1.066962,9.070055,2.99326,-1.33989,-0.2730367,-0.1006872,0.0
3.32,0.68168885,8.967669,3.1137055,-1.288958,-0.35341645,-0.13275915,0.0
3.325,0.2964157,8.865283,3.234151,-1.238026,-0.4337962,-0.1648311,0.0
3.35,-0.02520029,8.880641,3.42016,-1.182185,-0.4598086,-0.181571,0.0
3.375,-0.1870053,9.14,3.818281,-1.07192,-0.4062197,-0.1716404,0.0
3.4,-0.2168921,9.011755,3.955942,-0.9895719,-0.3818545,-0.1408458,0.0
3.42,-0.23220985,9.102515499999999,4.094609,-0.917523,-0.36529714999999996,-0.106302255,0.0
3.425,-0.2475276,9.193276,4.233276,-0.8454741,-0.3487398,-0.07175871,0.0
3.45,-0.3197522,9.250149,4.445223,-0.7731039,-0.3216608,-0.03943855,0.0
3.475,-0.07622684,9.289019,4.672792,-0.6144515,-0.2515357,0.02803965,0.0
3.5,-0.1128296,9.21717,4.831318,-0.5105668,-0.240557,0.05666377,0.0
3.52,-0.1949783,9.209861,4.9910844999999995,-0.45645855,-0.21693345,0.065249135,0.0
3.525,-0.277127,9.202552,5.150851,-0.4023503,-0.1933099,0.0738345,0.0
3.55,-0.3300865,9.26974,5.175065,-0.3385399,-0.1510096,0.08442219,0.0
3.575,-0.2202168,8.94,5.18,-0.1947041,-0.05679345,0.1120894,0.0
3.6,0.04586941,8.784643,5.167065,-0.1103017,-0.01450479,0.1144444,0.0
3.62,0.334520005,8.752626500000002,5.353258,-0.08399644,0.004796625000000002,0.098306895,0.0
3.625,0.6231706,8.72061,5.539451,-0.05769118,0.02409804,0.08216939,0.0
3.65,0.6608702,8.326693,5.600522,-0.03886428,-0.005160897,0.05125875,0.0
3.675,0.6612574,8.548743,5.661254,-0.1272035,-0.08079141,-0.01629959,0.0
3.7,-0.01891015,8.771981,5.558119,-0.1072913,-0.1027106,-0.01878101,0.0
3.72,-0.038519605,8.4084375,5.4756979999999995,-0.06549041,-0.016636449999999997,0.007184315,0.0
3.725,-0.05812906,8.044894,5.393277,-0.02368952,0.0694377,0.03314964,0.0
3.75,0.7498803,7.754024,5.224024,-0.01945363,0.1405621,0.04221172,0.0
3.775,1.183407,7.772198,5.14444,-0.04808115,0.03815467,-0.01169272,0.0
3.8,0.7647826,7.860102,5.25509,-0.0657218,-0.02015404,-0.0439213,0.0
3.82,0.55434245,7.969580500000001,5.2949665,-0.06590099499999999,-0.0132258545,-0.054445190000000004,0.0
3.825,0.3439023,8.079059,5.334843,-0.06608019,-0.006297669,-0.06496908,0.0
3.85,0.5336795,8.350022,5.544398,-0.06111111,0.03798012,-0.06155285,0.0
3.875,0.8363864,8.63467,5.460792,-0.05919083,0.02293235,-0.03404106,0.0
3.9,0.3850385,8.511374,5.247328,-0.0528891,-8.086514e-05,-0.04462613,0.0
3.92,0.09751925,8.216918,5.1058675000000004,-0.04922233,0.05349496743,-0.058482935,0.0
3.925,-0.19,7.922462,4.964407,-0.04555556,0.1070708,-0.07233974,0.0
3.95,0.01443094,7.716472,4.97,-0.06237431,0.2254888,-0.07215704,0.0
3.975,1.016073,8.050954,5.044166,-0.104915,0.2498433,-0.08797375,0.0
4.0,0.998187,8.12364,4.975151,-0.1373803,0.1582567,-0.148133,0.0
4.02,0.79096895,8.006731,4.889562,-0.16889655,0.087738705,-0.19832624999999998,0.0
4.025,0.5837509,7.889822,4.803973,-0.2004128,0.01722071,-0.2485195,0.0
4.05,0.133122,7.685415,4.885477,-0.2540202,-0.05292857,-0.2777972,0.0
4.075,-0.7794392,8.244379,5.19486,-0.3577475,-0.155214,-0.2509339,0.0
4.1,-1.628467,8.361444,5.403387,-0.3729172,-0.1977205,-0.2056625,0.0
4.12,-2.19802,8.2943775,5.145179000000001,-0.3461403,-0.126736945,-0.137431845,0.0
4.125,-2.767573,8.227311,4.886971,-0.3193634,-0.05575339,-0.06920119,0.0
4.15,-3.084311,8.231724,4.934482,-0.2696552,0.1613262,0.06301792,0.0
4.175,-2.146069,8.457641,5.950337,-0.18408,0.4056839,0.2634617,0.0
4.2,-0.497905,6.308167,5.587905,-0.174242,0.438217,0.3149767,0.0
4.22,0.009419200000000016,7.219768999999999,5.8361525,-0.25304985,0.4117465,0.32838714999999996,0.0
4.225,0.5167434,8.131371,6.0844,-0.3318577,0.385276,0.3417976,0.0
4.25,1.126082,7.573509,5.788904,-0.3213831,0.3190935,0.3637227,0.0
4.275,-0.522093,7.920425,6.96688,-0.3870095,0.141703,0.2784891,0.0
4.3,-0.2215523,7.545851,7.204893,-0.3273721,0.2492233,0.3116901,0.0
4.32,0.36176469999999994,7.5448925,7.0689225,-0.29860005,0.2906924,0.33850815,0.0
4.325,0.9450817,7.543934,6.932952,-0.269828,0.3321615,0.3653262,0.0
4.35,0.9336442,6.986915,6.777102,-0.2405741,0.2230195,0.3074078,0.0
4.375,1.10075,8.307376,6.854813,-0.1788665,0.1182407,0.315663,0.0
4.4,1.020365,6.81277,6.816349,-0.1014701,0.09356488,0.2860062,0.0
4.42,0.95269855,7.139002,6.690709,-0.1259092,0.10011579000000001,0.22874709999999998,0.0
4.425,0.8850321,7.465234,6.565069,-0.1503483,0.1066667,0.171488,0.0
4.45,0.9128932,6.97225,6.48344,-0.1262346,0.1280248,0.1096118,0.0
4.475,1.037944,7.66358,6.704503,-0.1010948,0.03995933,0.07736634,0.0
4.5,0.321947,7.144972,6.593025,-0.07220783,-0.04702936,0.04584629,0.0
4.52,0.03244775,7.233226500000001,6.6712679999999995,-0.07394544,-0.06903836,0.046176795,0.0
4.525,-0.2570515,7.321481,6.749511,-0.07568305,-0.09104736,0.0465073,0.0
4.55,-0.3814266,7.796428,6.867855,-0.03656129,-0.0587034,0.07974487,0.0
4.575,-0.04357449,7.286685,6.661555,0.01241944,0.06849123,0.1050954,0.0
4.6,0.05943938,8.049627,6.675327,0.01516975,0.09685699,0.1486162,0.0
4.62,0.13450248999999997,7.3161914999999995,6.649186,0.061247525,0.105385195,0.14046340000000002,0.0
4.625,0.2095656,6.582756,6.623045,0.1073253,0.1139134,0.1323106,0.0
4.65,0.4665933,7.28978,6.445162,0.09079249,0.1002133,0.1391522,0.0
4.675,0.5242465,7.406438,6.662465,0.1254827,0.03263023,0.112725,0.0
4.7,0.2880844,7.679023,6.657107,0.1370414,-0.04025415,0.1062985,0.0
4.72,0.08283580000000001,7.5594535,6.759251,0.1636089,-0.058319275000000004,0.12355935000000001,0.0
4.725,-0.1224128,7.439884,6.861395,0.1901764,-0.0763844,0.1408202,0.0
4.75,0.1390938,7.737145,6.77494,0.2077537,-0.03762386,0.2171381,0.0
4.775,0.2035117,7.39375,6.774405,0.2678305,-0.1456716,0.2294708,0.0
4.8,0.4661644,8.359785,6.626487,0.3074448,-0.1894077,0.2812365,0.0
4.82,0.5473635,7.877169,6.491658,0.33756435,-0.23398015,0.25606805,0.0
4.825,0.6285626,7.394553,6.356829,0.3676839,-0.2785526,0.2308996,0.0
4.85,0.288392,7.653332,6.323906,0.359495,-0.3130303,0.1876768,0.0
4.875,-0.2385597,8.549658,6.347192,0.4126778,-0.2539749,0.2215992,0.0
4.9,0.2390194,8.363707,6.067414,0.4606852,-0.150385,0.2849113,0.0
4.92,0.524755,8.590593,5.8799675,0.4545599,-0.118010795,0.30463735000000003,0.0
4.925,0.8104906,8.817479,5.692521,0.4484346,-0.08563659,0.3243634,0.0
4.95,1.350682,9.1,4.871708,0.423885,-0.131516,0.3185047,0.0
4.975,1.99497,10.1432,3.758185,0.2066821,-0.2203164,0.3129784,0.0
5.0,2.713109,11.2844,2.921614,0.06599717,-0.2333094,0.2360434,0.0
5.02,1.5936009500000001,9.8088175,2.8336615,-0.022340765000000012,-0.30941815,0.2124518,0.0
5.025,0.4740929,8.333235,2.745709,-0.1106787,-0.3855269,0.1888602,0.0
5.05,-1.155189,7.475551,3.092542,-0.2027128,-0.3229237,0.2539343,0.0
5.075,-1.524114,7.105974,3.434242,-0.3910682,0.1765808,0.5286931,0.0
5.1,-0.2137157,7.250465,3.928838,-0.5574288,0.4402269,0.6485887,0.0
5.12,1.0502356499999999,7.4771595,4.204563,-0.6489294999999999,0.45097145,0.6611139500000001,0.0
5.125,2.314187,7.703854,4.480288,-0.7404302,0.461716,0.6736392,0.0
5.15,3.582417,8.377362,4.890298,-0.734447,0.3042289,0.571264,0.0
5.175,2.620895,9.106601,5.08531,-0.4242457,-0.1105807,0.3063054,0.0
5.2,0.8224439,8.873938,5.506062,-0.1291273,-0.1658695,0.1920978,0.0
5.22,0.37575115000000003,8.883802,5.765178000000001,0.11366955000000001,-0.031005699999999997,0.19877215,0.0
5.225,-0.0709416,8.893666,6.024294,0.3564664,0.1038581,0.2054465,0.0
5.25,0.65646,9.018005,6.331646,0.6336248,0.2212874,0.2397165,0.0
5.275,2.110622,8.572345,6.132896,1.13219,0.1951249,0.2357464,0.0
5.3,2.808467,8.309245,5.731557,1.389598,-0.03276305,0.1502453,0.0
5.32,1.9817429999999998,8.205778,5.668912,1.5511345,-0.18556937499999998,0.070324426,0.0
5.325,1.155019,8.102311,5.606267,1.712671,-0.3383757,-0.009596448,0.0
5.35,-0.3159343,8.408916,5.715947,1.889281,-0.2825295,-0.03754527,0.0
5.375,-1.289344,8.525574,5.583279,2.152558,0.2516032,0.1378557,0.0
5.4,-0.5488338,8.654318,5.281787,2.248486,0.6734458,0.3024879,0.0
5.42,0.06092675000000003,8.640378,4.905002,2.2850235000000003,0.8741394,0.40180295,0.0
5.425,0.6706873,8.626438,4.528217,2.321561,1.074833,0.501118,0.0
5.45,1.316792,8.620518,4.107784,2.306966,1.147863,0.5559827,0.0
5.475,1.637504,8.849946,3.32754,2.179576,1.107555,0.5773555,0.0
5.5,1.603957,9.036043,3.038861,2.045878,1.067908,0.5691497,0.0
5.52,1.3777975,9.013704,2.6407955,1.9252205,1.0706410000000002,0.5469169,0.0
5.525,1.151638,8.991365,2.24273,1.804563,1.073374,0.5246841,0.0
5.55,1.541032,8.6848,1.649601,1.66245,1.142142,0.5227443,0.0
5.575,2.813399,8.609593,1.160152,1.340519,1.110103,0.4430201,0.0
5.6,3.091719,8.723446,1.155174,1.132698,0.9112379,0.3109317,0.0
5.62,2.604362,8.712467499999999,1.336335,0.9962793,0.7925955,0.22817615,0.0
5.625,2.117005,8.701489,1.517496,0.8598606,0.6739531,0.1454206,0.0
5.65,2.008282,8.786564,1.614571,0.754856,0.6403814,0.1114895,0.0
5.675,1.668155,8.52,1.531275,0.630896,0.6486959,0.1016212,0.0
5.7,1.54,8.626537,1.512297,0.5750957,0.7085908,0.1263502,0.0
5.72,1.6445655000000001,8.7041745,1.418866,0.5413328,0.7526285500000001,0.14550145,0.0
5.725,1.749131,8.781812,1.325435,0.5075699,0.7966663,0.1646527,0.0
5.75,1.935453,8.724547,1.171831,0.4656046,0.8234494,0.1653562,0.0
5.775,1.996766,8.783234,0.9867665,0.3802277,0.80049,0.1203064,0.0
5.8,1.896783,8.843317,0.91005,0.3177944,0.7736439,0.07300669,0.0
5.82,1.83514,8.999254,0.9667735000000001,0.25913545,0.7713298500000001,0.0389161175,0.0
5.825,1.773497,9.155191,1.023497,0.2004765,0.7690158,0.004825545,0.0
5.85,1.998559,9.382735,1.377265,0.1687902,0.7704247,-0.02335058,0.0
5.875,2.203609,9.312782,1.470309,0.1612499,0.7041906,-0.08881897,0.0
5.9,1.798622,9.347242,1.427586,0.1918309,0.648409,-0.1189932,0.0
5.92,1.5701585,9.414868,1.3954515,0.20974575,0.6920807,-0.10760706,0.0
5.925,1.341695,9.482494,1.363317,0.2276606,0.7357524,-0.09622092,0.0
5.95,1.721441,9.459047,1.420953,0.260013,0.8358281,-0.0686424,0.0
5.975,2.175778,9.297467,1.169334,0.3128385,0.8626928,-0.06945659,0.0
6.0,1.694603,8.799961,0.9184139,0.302995,0.9057171,-0.04670509,0.0
6.02,1.4269835,8.5699515,0.87547855,0.23356955000000001,1.00419955,-0.019122524999999998,0.0
6.025,1.159364,8.339942,0.8325432,0.1641441,1.102682,0.00846004,0.0
6.05,1.337658,7.912991,1.042126,0.03924372,1.25631,0.04741035,0.0
6.075,2.11044,8.452717,1.287026,-0.2353387,1.445896,0.1070441,0.0
6.1,3.546412,10.90875,0.8501643,-0.3026991,1.551372,0.1636026,0.0
6.12,5.258036000000001,10.997385,-0.25815935,-0.0826866,1.528211,0.250173,0.0
6.125,6.96966,11.08602,-1.366483,0.1373259,1.50505,0.3367434,0.0
