Timestamp,X_a,Y_a,Z_a,X_g,Y_g,Z_g,Activity
1.625,-0.2206788,9.451358,2.454073,0.03750756,0.0005404334,0.09574578,0.0
1.65,-0.2142875,9.448562,2.435712,0.04055693,0.002776408,0.1041632,0.0
1.675,-0.3012439,9.525622,2.441244,0.0327309,0.004538198,0.1254887,0.0
1.7,-0.2526522,9.475913,2.432044,0.03179825,0.01565791,0.1392544,0.0
1.72,-0.1879166,9.474055,2.443825,0.031920939999999995,0.026038224999999998,0.1494486,0.0
1.725,-0.123181,9.472197,2.455606,0.03204363,0.03641854,0.1596428,0.0
1.75,-0.09968643,9.513751,2.443124,0.03495851,0.03756224,0.1713267,0.0
1.775,-0.01515043,9.413815,2.408556,0.03444444,0.05525451,0.1861821,0.0
1.8,0.2565437,9.51534,2.37,0.03197768,0.05715574,0.1824056,0.0
1.82,0.20098349999999998,9.5121895,2.4050000000000002,0.0318266,0.048295665,0.18204055,0.0
1.825,0.1454233,9.509039,2.44,0.03167552,0.03943559,0.1816755,0.0
1.85,0.1449167,9.431575,2.364558,0.03406818,0.05818058,0.1825896,0.0
1.875,0.2918932,9.566214,2.42,0.03156529,0.08595945,0.1811111,0.0
1.9,0.210013,9.536645,2.393329,0.03637129,0.1017088,0.1841491,0.0
1.92,0.25216545,9.582584,2.3550875,0.04229482,0.117818,0.1790765,0.0
1.925,0.2943179,9.628523,2.316846,0.04821835,0.1339272,0.1740039,0.0
1.95,0.2596612,9.676596,2.400042,0.0743405,0.1224374,0.1487776,0.0
1.975,0.05157141,9.498469,2.916898,0.04924607,0.1793496,0.14283,0.0
2.0,0.3968809,9.77,2.855871,0.003882527,0.2160809,0.1444444,0.0
2.02,0.060166849999999994,9.3141435,3.034828,-0.045583321499999996,0.23780774999999998,0.1250205,0.0
2.025,-0.2765472,8.858287,3.213785,-0.09504917,0.2595346,0.1055966,0.0
2.05,0.06360874,9.982631,2.908769,-0.2828936,0.418958,0.05601026,0.0
2.075,-0.1048666,9.811003,3.15678,-0.2592087,0.5135143,0.09068183,0.0
2.1,-0.3216735,7.357719,4.071465,-0.3168892,0.5156277,0.05016803,0.0
2.12,-0.2150241,6.828493,4.109697000000001,-0.57325665,0.5190235000000001,-0.098150885,0.0
2.125,-0.1083747,6.299267,4.147929,-0.8296241,0.5224193,-0.2464698,0.0
2.15,-0.4198841,6.085149,4.426606,-1.25319,0.524284,-0.4419912,0.0
2.175,0.3262551,6.961872,3.802191,-1.686482,0.4076223,-0.4754577,0.0
2.2,-1.313052,6.587519,3.662481,-1.792294,0.3508244,-0.4693817,0.0
2.22,-0.6167418250000001,6.662573500000001,3.393698,-1.8591205,0.443188,-0.43564185,0.0
2.225,0.07956835,6.737628,3.124915,-1.925947,0.5355516,-0.401902,0.0
2.25,0.5125052,7.307536,2.884969,-1.900614,0.4839804,-0.3709022,0.0
2.275,0.175075,7.465771,2.63,-1.671987,0.2854537,-0.3421554,0.0
2.3,0.02375676,7.458784,2.71356,-1.535206,0.2158529,-0.2966536,0.0
2.32,0.030249474999999998,12.314751999999999,2.894286,-1.314583,0.38919855000000003,-0.16150247,0.0
2.325,0.03674219,17.17072,3.075012,-1.09396,0.5625442,-0.02635134,0.0
2.35,0.2746319,14.76483,6.562432,-0.03345634,0.3815308,0.151662,0.0
2.375,-1.886347,11.08184,9.129068,-0.4000231,0.743414,0.05725677,0.0
2.4,4.977379,11.17378,5.247276,-0.2898824,0.7078529,0.2067067,0.0
2.42,2.0611037,9.66492,5.5919615,-0.126156145,0.15773480000000006,0.32565325,0.0
2.425,-0.8551716,8.15606,5.936647,0.03757011,-0.3923833,0.4445998,0.0
2.45,-2.555168,7.757737,5.465489,-0.02807162,-0.3786334,0.3648896,0.0
2.475,-0.9275203,5.602458,4.804793,-0.0430023,0.01582768,0.2574331,0.0
2.5,-0.57468,5.60808,4.840493,-0.1277933,0.02666148,0.2222205,0.0
2.52,-0.6313914,6.069808,5.0802465,-0.1472054,0.054013055,0.22547384999999998,0.0
2.525,-0.6881028,6.531536,5.32,-0.1666175,0.08136463,0.2287272,0.0
2.55,-0.3282136,6.965626,5.403483,-0.2018681,0.1818342,0.2179548,0.0
2.575,0.03071364,8.546423,6.122855,-0.1953077,0.2078707,0.1420363,0.0
2.6,0.205117,9.704275,6.60571,-0.1391083,0.2155718,0.1089864,0.0
2.62,0.8170155,9.761708500000001,6.630412,-0.081646845,0.17982530000000002,0.12228624999999999,0.0
2.625,1.428914,9.819142,6.655114,-0.02418539,0.1440788,0.1355861,0.0
2.65,0.619518,8.164769,5.917029,0.06249742,-0.04276439,0.1222257,0.0
2.675,-0.2171653,6.913214,5.368772,0.05977403,-0.02619734,0.0273606,0.0
2.7,-0.01586055,6.942157,5.208017,0.03888779,0.02333423,-0.0200014,0.0
2.72,-0.092499625,7.4377395,5.4141315,0.028252955,0.034187075,-0.03678711,0.0
2.725,-0.1691387,7.933322,5.620246,0.01761812,0.04503992,-0.05357282,0.0
2.75,-0.06533204,8.474805,5.687941,0.010884,0.07268867,-0.068674,0.0
2.775,0.7918021,8.662108,5.228198,0.02225361,0.06731747,-0.1347583,0.0
2.8,0.4493851,7.869429,5.035022,0.01454535,-0.03836419,-0.1964043,0.0
2.82,-0.28637945,7.670899,5.293131499999999,-0.005088504999999998,-0.062237509999999996,-0.20584095000000002,0.0
2.825,-1.022144,7.472369,5.551241,-0.02472236,-0.08611083,-0.2152776,0.0
2.85,-1.324186,7.822733,5.738503,-0.04512051,-0.04925345,-0.1830218,0.0
2.875,-1.538115,8.068401,5.838115,-0.01102777,0.01676516,-0.1143308,0.0
2.9,-1.252522,7.780913,5.716435,0.001068087,0.03322577,-0.07972034,0.0
2.92,-1.155484,7.771567,5.6632175,-0.0027440649999999995,0.0240387,-0.059877475,0.0
2.925,-1.058446,7.762221,5.61,-0.006556217,0.01485163,-0.04003461,0.0
2.95,-0.8303888,7.873879,5.575302,-0.003443136,0.0198902,-0.01310064,0.0
2.975,-0.4262251,7.798742,5.471656,-0.01132257,0.02296329,-0.008968184,0.0
3.0,-0.4002416,7.881208,5.452175,-0.02,0.002156927,-0.01463116,0.0
3.02,-0.43012079999999997,7.907533,5.4980165,-0.016937355,-0.0050184715,-0.018739905,0.0
3.025,-0.46,7.933858,5.543858,-0.01387471,-0.01219387,-0.02284865,0.0
3.05,-0.5380242,7.91,5.519718,-0.01820524,-0.008461424,-0.03300864,0.0
3.075,-0.4658821,7.803529,5.501175,-0.02333333,0.003342126,-0.04699041,0.0
3.1,-0.662676,8.023811,5.706595,-0.02464018,-0.003215894,-0.04356821,0.0
3.12,-0.7009412,7.9899215,5.7152025,-0.01792215,0.0015858680000000003,-0.039099339999999996,0.0
3.125,-0.7392064,7.956032,5.72381,-0.01120412,0.00638763,-0.03463047,0.0
3.15,-0.6648029,7.744803,5.657599,-0.006666667,0.006688339,-0.03769109,0.0
3.175,-0.82,7.877046,5.769015,0.0005297478,-0.001692474,-0.0289233,0.0
3.2,-0.810507,7.899662,5.740676,0.009769595,0.01614587,-0.01619632,0.0
3.22,-0.79810705,7.9255379999999995,5.7617519999999995,0.0159058175,0.015670530000000002,-0.005951014000000001,0.0
3.225,-0.7857071,7.951414,5.782828,0.02204204,0.01519519,0.004294292,0.0
3.25,-0.9628464,8.057141,5.744307,0.03528303,-0.001165615,0.02717823,0.0
3.275,-0.7359375,7.613906,5.419531,0.03854739,0.01388951,0.0465386,0.0
3.3,-0.8231456,7.729859,5.401608,0.02952538,-0.01096507,0.04788731,0.0
3.32,-0.7542244,7.824752500000001,5.4254505,0.021429355,0.0010637049999999999,0.055378825,0.0
3.325,-0.6853032,7.919646,5.449293,0.01333333,0.01309248,0.06287034,0.0
3.35,-0.4286313,7.787679,5.390238,0.006480986,0.02046272,0.06364181,0.0
3.375,-0.6147759,7.867612,5.43097,-0.01010991,-0.01522584,0.05666667,0.0
3.4,-0.6051324,7.832162,5.474324,-0.01664686,-0.003379557,0.05886908,0.0
3.42,-0.50754655,7.7661595000000005,5.42728,-0.0220156,-0.0042476785,0.052409035,0.0
3.425,-0.4099607,7.700157,5.380236,-0.02738434,-0.0051158,0.04594899,0.0
3.45,-0.4515381,7.843076,5.506263,-0.04496024,-0.01636901,0.03585321,0.0
3.475,-0.6420992,8.007408,5.652963,-0.03809534,-0.01240368,0.04009073,0.0
3.5,-0.4773325,7.870933,5.536399,-0.03454376,-0.007777778,0.03787709,0.0
3.52,-0.48920050000000004,7.7949705,5.575222500000001,-0.039014295000000004,-0.018964639000000002,0.03560521,0.0
3.525,-0.5010685,7.719008,5.614046,-0.04348483,-0.0301515,0.03333333,0.0
3.55,-0.6986426,7.928962,5.759042,-0.05082692,-0.03639959,0.03222222,0.0
3.575,-0.8170817,7.946148,5.762607,-0.03078524,-0.01750204,0.04578116,0.0
3.6,-0.5578568,7.748112,5.70602,-0.02107582,-0.001146402,0.06437386,0.0
3.62,-0.50405295,7.7700525,5.6687575,-0.025920264999999998,-0.011538076,0.06551127500000001,0.0
3.625,-0.4502491,7.791993,5.631495,-0.03076471,-0.02192975,0.06664869,0.0
3.65,-0.6247048,7.976574,5.62218,-0.02801051,-0.04677477,0.06222222,0.0
3.675,-0.8595185,7.534278,5.65238,-0.02033081,-0.01053219,0.08358144,0.0
3.7,-0.4093597,7.859306,5.683327,-0.03522446,0.02209173,0.1002483,0.0
3.72,-0.49331615,7.909047,5.6774715,-0.02555744,0.003484035,0.10269690000000001,0.0
3.725,-0.5772726,7.958788,5.671616,-0.01589042,-0.01512366,0.1051455,0.0
3.75,-0.5342903,7.305133,5.734368,-0.01019057,-0.01777132,0.1142668,0.0
3.775,0.01885138,7.758747,5.663264,-0.0424341,-0.009788119,0.1180896,0.0
3.8,0.4746975,7.826326,5.500558,-0.03826818,-0.05393861,0.09849657,0.0
3.82,0.193060515,7.903359,5.4483394999999994,-0.055447895,-0.08353835500000001,0.07900793,0.0
3.825,-0.08857647,7.980392,5.396121,-0.07262761,-0.1131381,0.05951929,0.0
3.85,0.08546063,7.666231,5.717987,-0.06759592,-0.0691114,0.01547497,0.0
3.875,0.4196289,7.642087,5.946492,-0.1325571,-0.1490164,-0.04101006,0.0
3.9,0.09982849,7.69777,5.922401,-0.1338496,-0.2115606,-0.07961873,0.0
3.92,-0.142234505,7.6792825,5.9211075,-0.1519085,-0.23267925,-0.100754765,0.0
3.925,-0.3842975,7.660795,5.919814,-0.1699674,-0.2537979,-0.1218908,0.0
3.95,-0.1027151,7.671169,5.921169,-0.2019707,-0.2366291,-0.1445533,0.0
3.975,0.4193313,7.295879,5.26507,-0.3120553,-0.2860209,-0.1638821,0.0
4.0,-0.2530422,8.223027,5.02259,-0.4556649,-0.3908009,-0.2052782,0.0
4.02,-1.1167140999999998,6.686863499999999,4.0362919999999995,-0.39435359999999997,-0.3435084,-0.2580088,0.0
4.025,-1.980386,5.1507,3.049994,-0.3330423,-0.2962159,-0.3107394,0.0
4.05,-0.670469,11.06961,6.122428,-0.458647,-0.0845546,-0.3569146,0.0
4.075,-0.4484712,3.98224,6.867149,-0.1971587,-0.1291904,-0.2818161,0.0
4.1,-1.49295,4.880072,7.416332,-0.4104751,-0.4472561,-0.1133652,0.0
4.12,-2.012715,5.760557,7.5858954999999995,-0.43781915,-0.5623253,-0.0819493,0.0
4.125,-2.53248,6.641042,7.755459,-0.4651632,-0.6773945,-0.0505334,0.0
4.15,-2.832432,9.08128,8.416388,-0.4733333,-0.5792895,0.1460226,0.0
4.175,-0.5341276,6.956945,7.241767,-0.2648442,-0.3091144,0.3445982,0.0
4.2,1.239941,6.654174,7.126197,-0.3121744,-0.2533935,0.3372131,0.0
4.22,1.484237,7.482774000000001,7.123442000000001,-0.31661445,-0.43423900000000004,0.26821055,0.0
4.225,1.728533,8.311374,7.120687,-0.3210545,-0.6150845,0.199208,0.0
4.25,0.6184735,7.794122,7.64,-0.1760744,-0.7653003,0.1542162,0.0
4.275,-0.4059015,7.986444,8.79251,-0.04825615,-0.6886517,0.1912333,0.0
4.3,-0.3441753,7.880276,8.798211,0.1625202,-0.4866758,0.229652,0.0
4.32,0.9976663499999998,7.598302,8.4601545,0.2302695,-0.47134315,0.21293004999999998,0.0
4.325,2.339508,7.316328,8.122098,0.2980188,-0.4560105,0.1962081,0.0
4.35,1.982836,7.357948,7.655634,0.3816389,-0.6806394,0.1401844,0.0
4.375,-0.7844532,7.756498,7.837464,0.4970245,-0.7259123,0.1014561,0.0
4.4,-0.8265456,8.322879,8.155864,0.6479491,-0.431506,0.1674041,0.0
4.42,0.14632219999999996,7.796137,7.8929075,0.7535447,-0.30803665,0.23603315,0.0
4.425,1.11919,7.269395,7.629951,0.8591403,-0.1845673,0.3046622,0.0
4.45,1.197246,7.063992,7.025369,0.9179514,-0.2674022,0.2758941,0.0
4.475,0.4293493,7.632525,7.452485,1.061589,-0.3188467,0.3171083,0.0
4.5,0.0466193,7.780692,6.991467,1.170925,-0.1939166,0.3812749,0.0
4.52,0.21023885,8.066881500000001,6.8496925,1.2278595,-0.053204995000000005,0.4367942,0.0
4.525,0.3738584,8.353071,6.707918,1.284794,0.08750661,0.4923135,0.0
4.55,1.15396,7.868356,6.12543,1.355349,0.2596042,0.5023212,0.0
4.575,2.13495,7.253838,4.43293,1.335469,0.1380887,0.4293725,0.0
4.6,2.165441,7.433687,3.854506,1.263686,-0.01576542,0.418209,0.0
4.62,1.3149304499999999,7.831858,2.9058580000000003,1.1360595,-0.08426381,0.435521,0.0
4.625,0.4644199,8.230029,1.95721,1.008433,-0.1527622,0.452833,0.0
4.65,-0.33,7.934642,1.611353,0.8329315,-0.005890664,0.4800046,0.0
4.675,-0.3666268,8.173252,1.695904,0.5063583,0.3463035,0.6267614,0.0
4.7,0.2211156,8.37,1.543915,0.3304498,0.5194805,0.7155286,0.0
4.72,-0.057932699999999976,8.175149,1.8604479999999999,0.197791565,0.6132212,0.7194046000000001,0.0
4.725,-0.336981,7.980298,2.176981,0.06513333,0.7069619,0.7232806,0.0
4.75,-0.775149,7.814271,2.599226,-0.107208,1.090398,0.729196,0.0
4.775,0.118529,9.648405,3.457101,-0.1433428,1.639952,0.71477,0.0
4.8,-0.9393795,7.233754,4.790567,0.2433543,1.602576,0.5618113,0.0
4.82,1.8012422500000003,6.086163,5.516942,0.01900175000000001,1.926481,0.60293185,0.0
4.825,4.541864,4.938572,6.243317,-0.2053508,2.250386,0.6440524,0.0
4.85,5.878803,8.473419,6.05485,-0.1444497,2.16108,0.5752656,0.0
4.875,2.609091,13.26268,6.094019,1.818661,0.9568055,-0.2444049,0.0
4.9,-1.661912,10.67834,6.803007,2.892408,1.085381,-0.7200625,0.0
4.92,-3.7013095,-1.400405000000001,9.3429585,2.367135,1.4038244999999998,-0.29447185000000003,0.0
4.925,-5.740707,-13.47915,11.88291,1.841862,1.722268,0.1311188,0.0
4.95,13.02067,18.59933,-1.79458,-2.020961,1.501606,1.852945,0.0
4.975,1.266017,7.780935,2.80202,0.5857227,-0.008987353,-1.331146,0.0
5.0,-1.941122,2.185621,4.671715,0.05268462,-0.331545,-0.7855435,0.0
5.02,-0.8561146500000001,4.904641,5.457311,-0.07669754,-0.42634515,-0.6287382499999999,0.0
5.025,0.2288927,7.623661,6.242907,-0.2060797,-0.5211453,-0.471933,0.0
5.05,3.350948,9.265752,5.137191,0.08782421,-0.883858,-0.6112671,0.0
5.075,-3.514416,8.454349,7.35713,0.1267811,-0.2231679,-0.3890085,0.0
5.1,-2.024838,9.673882,5.743196,0.316868,0.4472679,-0.1922433,0.0
5.12,-0.201152,9.2270655,4.842893,0.44768814999999995,0.6408331,-0.12538347500000002,0.0
5.125,1.622534,8.780249,3.94259,0.5785083,0.8343983,-0.05852365,0.0
5.15,3.41906,9.436655,2.966359,0.501571,0.6075267,-0.09730141,0.0
5.175,2.727183,8.633883,3.626472,0.5052817,0.2473992,-0.3001403,0.0
5.2,1.098402,8.701585,3.382104,0.4493631,0.1000442,-0.3404299,0.0
5.22,0.19341560000000002,8.840833499999999,3.0601845,0.44091285,0.1383778,-0.33562795,0.0
5.225,-0.7115708,8.980082,2.738265,0.4324626,0.1767114,-0.330826,0.0
5.25,-0.222145,8.818512,2.95872,0.3629883,0.2868499,-0.2410088,0.0
5.275,-0.08503459,8.832621,2.194965,0.2746333,0.3101719,-0.1801463,0.0
5.3,-0.3963172,9.7742,2.526324,0.2078094,0.2442564,-0.1650848,0.0
5.32,-0.10924764999999997,9.544849500000002,2.7676084999999997,0.18799485,0.22451215000000002,-0.12563838500000002,0.0
5.325,0.1778219,9.315499,3.008893,0.1681803,0.2047679,-0.08619197,0.0
5.35,0.4929428,9.112943,3.011578,0.1314799,0.1355501,-0.08370416,0.0
5.375,0.08057229,9.161814,2.968521,0.06860129,-0.006496924,-0.07354236,0.0
5.4,-0.2410137,9.686959,3.683107,0.09788043,-0.02701423,-0.04453268,0.0
5.42,-0.04688809999999999,9.4025815,3.509772,0.101913315,-0.004077850000000001,-0.015359504999999999,0.0
5.425,0.1472375,9.118204,3.336437,0.1059462,0.01885853,0.01381367,0.0
5.45,-0.1974842,9.219778,2.746741,0.08927446,0.03314055,0.01956537,0.0
5.475,-0.04341797,9.165729,3.157537,0.05506158,0.06472812,0.05748166,0.0
5.5,0.05007451,9.468659,3.469031,0.05004915,0.02081624,0.08454274,0.0
5.52,0.235037255,9.394995000000002,3.3132415,0.06230741,-0.05355178000000001,0.08567536,0.0
5.525,0.42,9.321331,3.157452,0.07456567,-0.1279198,0.08680798,0.0
5.55,0.31169,9.02324,2.51479,0.05469391,-0.2061541,0.08306122,0.0
5.575,0.178227,8.967829,2.411315,-0.01986847,-0.2951103,0.08475613,0.0
5.6,0.1345101,9.307072,2.678902,-0.05539052,-0.2595249,0.1055797,0.0
5.62,0.27271239999999997,9.264694500000001,2.807378,-0.06737181,-0.22619699999999998,0.1147495,0.0
5.625,0.4109147,9.222317,2.935854,-0.0793531,-0.1928691,0.1239193,0.0
5.65,0.4102903,9.191161,2.970871,-0.09027762,-0.1714817,0.1258642,0.0
5.675,0.4146945,9.128299,3.213198,-0.1034651,-0.1136539,0.1380413,0.0
5.7,0.7675174,9.275255,3.415766,-0.1000687,-0.09379533,0.1403933,0.0
5.72,0.8787587,9.3218385,3.4760720000000003,-0.090401695,-0.094947855,0.13568945,0.0
5.725,0.99,9.368422,3.536378,-0.08073469,-0.09610038,0.1309856,0.0
5.75,0.99,9.048354,3.536658,-0.06027273,-0.1195227,0.1083232,0.0
5.775,0.863406,9.382011,3.582011,-0.0340947,-0.1357428,0.08630455,0.0
5.8,1.102046,9.313343,3.572824,0.0004048069,-0.1287732,0.07087979,0.0
5.82,1.0442960000000001,9.315376,3.486844,0.01085447345,-0.13655235,0.061377984999999996,0.0
5.825,0.986546,9.317409,3.400864,0.02130414,-0.1443315,0.05187618,0.0
5.85,0.9841737,9.221653,3.401457,0.03666667,-0.1520092,0.04188544,0.0
5.875,0.9541376,9.177069,3.309252,0.04486904,-0.1665522,0.02612765,0.0
5.9,0.8273626,9.230708,3.201929,0.0444823,-0.1627655,0.02,0.0
5.92,0.8343727,9.2581105,3.2249295,0.052495744999999996,-0.1405688,0.02373841,0.0
5.925,0.8413828,9.285513,3.24793,0.06050919,-0.1183721,0.02747682,0.0
5.95,0.9656125,9.100237,3.153162,0.0681115,-0.1114998,0.02879172,0.0
5.975,0.9113403,9.321236,2.859278,0.03930123,-0.1503895,0.02565864,0.0
6.0,0.9461374,9.09545,2.641888,0.01777556,-0.1784856,0.01646445,0.0
6.02,0.88026895,9.096625,2.7061184999999996,-0.008037655000000001,-0.1736668,0.014132804999999998,0.0
6.025,0.8144005,9.0978,2.770349,-0.03385087,-0.168848,0.01180116,0.0
6.05,0.8297339,9.01133,2.950532,-0.04424272,-0.1110428,0.01890028,0.0
6.075,1.24867,9.25,3.075487,-0.05663341,-0.05950234,0.01648435,0.0
6.1,1.409805,9.190195,3.020454,-0.0707269,-0.09796602,0.0008060641,0.0
6.12,1.2920099999999999,9.055097499999999,2.839152,-0.0907196,-0.12591156,-0.00952355295,0.0
6.125,1.174215,8.92,2.65785,-0.1107123,-0.1538571,-0.01985317,0.0
6.15,1.23,8.909982,2.496907,-0.1698341,-0.2129597,-0.03604367,0.0
